Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.48185920715332,28.741661530497616,28.468421745163507,28.71030631336726,147544800
2015-06-15,28.425872802734375,28.497542127925186,28.15487311345877,28.24222005013721,175955600
2015-06-16,28.578170776367188,28.634162490940295,28.302692497557157,28.450509735489767,125976400
2015-06-17,28.51097869873047,28.640878164028962,28.385556109546233,28.60504435907014,131672400
2015-06-18,28.6408748626709,28.737180658698122,28.49305765756582,28.495297804096076,141628800
2015-06-19,28.354198455810547,28.627438243686363,28.30940577627371,28.602801757321746,218867600
2015-06-22,28.58041000366211,28.681194403157793,28.461707845984066,28.553533366388574,136157200
2015-06-23,28.45050811767578,28.580409298194233,28.416912749095985,28.551294223415173,121075600
2015-06-24,28.69239044189453,29.070894927614322,28.47066376085023,28.490819955158216,221123600
2015-06-25,28.555768966674805,28.936511869404658,28.555768966674805,28.860363972351166,127752400
2015-06-26,28.38779640197754,28.665514799575778,28.334044839897864,28.593845480559093,176267200
2015-06-29,27.890586853027344,28.32508301553852,27.87938953765478,28.098876056746178,196645600
2015-06-30,28.0921573638916,28.24669501133075,27.964496349099182,28.1235125809472,177482800
2015-07-01,28.354198455810547,28.430348061500606,28.21757856187264,28.421389183846998,120955200
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000
2015-07-06,28.219825744628906,28.271338876798318,27.962263501245097,27.98242140817456,112241600
2015-07-07,28.150392532348633,28.253417073210287,27.72037490296042,28.195185216642784,187787200
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400
2015-07-09,26.891698837280273,27.785326064619287,26.701327362004943,27.73829323252054,314380000
2015-07-10,27.610633850097656,27.73829489020388,27.14702252458227,27.310519081989927,245418000
2015-07-13,28.143672943115234,28.166069284579958,27.843556499547745,28.002572745297982,165762000
2015-07-14,28.132469177246094,28.30268441941036,28.004808172805653,28.228774967173518,127072400
2015-07-15,28.403467178344727,28.477376626379034,28.125748847564502,28.157104060294643,134596800
2015-07-16,28.781984329223633,28.795425213538454,28.522183620619725,28.609530572616297,144889600
2015-07-17,29.030580520629883,29.030580520629883,28.737184508909607,28.909639931490798,184658800
2015-07-20,29.57930564880371,29.780874461326125,29.272468718344847,29.332940729086836,235600800
2015-07-21,29.28366470336914,29.769672342270248,29.187360601323384,29.753996440351017,307025600
2015-07-22,28.045127868652344,28.107838310210372,27.321714226436196,27.321714226436196,461802400
2015-07-23,28.03169059753418,28.46394495963105,28.009292546482797,28.264614608139762,203998000
2015-07-24,27.883867263793945,28.161585623960516,27.749487522341163,28.06751997581668,168649200
2015-07-27,27.496402740478516,27.684535737298766,27.35082569034184,27.56807204671217,177822000
2015-07-28,27.633020401000977,27.75172422844514,27.447129274256344,27.633020401000977,134472400
2015-07-29,27.545679092407227,27.659902650623785,27.384422706391206,27.581514604291346,148046800
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200
2015-07-31,27.16717529296875,27.467290004325168,27.07982837197808,27.45833112669392,171540000
2015-08-03,26.526628494262695,27.451610768540696,26.32057773841944,27.21196635948542,279904000
2015-08-04,25.675556182861328,26.36089410726284,25.36424243885337,26.298183670877243,496554400
2015-08-05,25.845775604248047,26.30266819695184,25.106684293664838,25.29705578010854,397250400
2015-08-06,25.902023315429688,26.21024744407325,25.67479407988184,26.091007966387174,211612000
2015-08-07,25.98975944519043,26.15399604657735,25.760279977058982,25.778278837903052,154681600
2015-08-10,26.934675216674805,26.995419217814426,26.21698661975205,26.21698661975205,219806400
2015-08-11,25.53304672241211,26.588206240596236,25.49705072051234,26.504962804225393,388331200
2015-08-12,25.926767349243164,25.96726393134656,24.664625876231,25.317070047245263,404870000
2015-08-13,25.906522750854492,26.187748569434184,25.769284414070306,26.106755396365937,194143200
2015-08-14,26.088748931884766,26.167491794854577,25.650037469291767,25.719780902712788,171718000
2015-08-17,26.358728408813477,26.46896842424783,25.9852597819827,26.10674951421202,163538800
2015-08-18,26.210237503051758,26.421719796980568,26.09999749974371,26.19448893115061,138242800
2015-08-19,25.875024795532227,26.214744338004866,25.80078076977352,26.120252877838944,193146000
2015-08-20,25.344074249267578,25.726540723268293,25.114592991694035,25.66579669418494,274006400
2015-08-21,23.793947219848633,25.175327878474295,23.76919921810895,24.84460614292186,513102000
2015-08-24,23.19999885559082,24.477888664260377,20.69821409876855,21.343909004342557,648825200
2015-08-25,23.339487075805664,24.997594723719715,23.285492212156004,24.997594723719715,414406400
2015-08-26,24.678125381469727,24.723120820021826,23.634215415574214,24.09317438149669,387098400
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.488054275512695,25.49255313260234,25.094338196232183,25.236075366845448,212657600
2015-08-31,25.368810653686523,25.767025524606474,25.197824932463014,25.204574075221142,224917200
2015-09-01,24.234909057617188,25.170827405095967,24.153915909142547,24.78161195158818,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.552133058895926,24.799613100120496,247555200
2015-09-03,24.831106185913086,25.373308468297505,24.756862185690675,25.308063896871648,212935600
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200
2015-09-08,25.2675724029541,25.323817556885682,24.819861458269166,25.141583807416442,219374400
2015-09-09,24.781618118286133,25.65229210634995,24.69612437558536,25.593798375146992,340043200
2015-09-10,25.32607078552246,25.485806835267137,24.725372883708097,24.80861462265801,251571200
2015-09-11,25.69504165649414,25.69504165649414,25.14383971141046,25.150588856755494,199662000
2015-09-14,25.9425106048584,26.29798033970948,25.84127002859358,26.228236907903298,233453600
2015-09-15,26.160743713378906,26.216988862991936,25.74227966294069,26.08200084721381,173364800
2015-09-16,26.18999671936035,26.219243584178127,25.971765227316688,26.153998993615975,148694000
2015-09-17,25.629785537719727,26.20798552076981,25.58479011133248,26.021252956443806,256450400
2015-09-18,25.5240478515625,25.715282730750296,25.168579815483454,25.245072393985996,297141200
2015-09-21,25.920021057128906,25.95601878583344,25.57130207175115,25.573550642445547,200888000
2015-09-22,25.51279067993164,25.688275206554525,25.314806728693426,25.508290108422532,201384800
2015-09-23,25.719785690307617,25.809778286081457,25.49030620172703,25.5645485055094,143026800
2015-09-24,25.872770309448242,25.985260615141495,25.281071919429436,25.479054239521858,200878000
2015-09-25,25.807525634765625,26.25298799897815,25.65228846418968,26.196742846330732,224607600
2015-09-28,25.296817779541016,25.776025812453643,25.296817779541016,25.61403951499989,208436000
2015-09-29,24.536386489868164,25.537551304124786,24.266410425611298,25.384564409988307,293461600
2015-09-30,24.815357208251953,25.094332630514373,24.462137786982964,24.786108636025755,265892000
2015-10-01,24.653379440307617,24.662378872065027,24.142672415987793,24.53863883098328,255716400
2015-10-02,24.83335304260254,24.975091890788292,24.196659376475736,24.300150225798347,232079200
2015-10-05,24.923349380493164,25.056088820595715,24.538632779190944,24.72086650705366,208258800
2015-10-06,25.04258918762207,25.13933091100052,24.696118869393807,24.889602316150704,192787200
2015-10-07,24.923349380493164,25.146079683043784,24.615127072030614,25.139330540006746,187062400
2015-10-08,24.635372161865234,24.790609302839105,24.34514702357151,24.790609302839105,247918400
2015-10-09,25.22482681274414,25.260822818069613,24.63312670517668,24.74786729780421,211064400
2015-10-12,25.107833862304688,25.366561887823973,25.071837859948438,25.36206303120408,121868800
2015-10-13,25.15057945251465,25.299065743982542,24.900850869328735,24.932348013472396,132197200
2015-10-14,24.79511260986328,25.0898366571712,24.648874871321997,25.038092078535033,177849600
2015-10-15,25.16632843017578,25.220323290082884,24.858104410127495,24.957096417011893,150694000
2015-10-16,24.981849670410156,25.19783087190773,24.86710906707938,25.148334858060494,156930400
2015-10-19,25.137083053588867,25.141581910318937,24.772613865686104,24.927851028092682,119036800
2015-10-20,25.59604263305664,25.686035218200203,24.932350535996218,25.049339695156796,195871200
2015-10-21,25.593795776367188,26.003260435541506,25.58029577198906,25.647790644481958,167180800
2015-10-22,25.985261917114258,25.985261917114258,25.670288702098475,25.722035000555053,166616400
2015-10-23,26.790687561035156,26.824434990928562,26.171990973363176,26.25523268843925,237467600
2015-10-26,25.935766220092773,26.57696065915535,25.85477305763582,26.565712657765523,265335200
2015-10-27,25.77153205871582,26.219243035377602,25.645541737713682,25.96276525244846,279537600
2015-10-28,26.83343505859375,26.840185918337394,26.111247547939957,26.306981285328003,342205600
2015-10-29,27.116910934448242,27.152908653676217,26.6084543073803,26.705196032223327,204909200
2015-10-30,26.885181427001953,27.27214832970713,26.873931710529884,27.22040203698764,197461200
2015-11-02,27.263153076171875,27.303649658622827,26.90993355230868,27.17766105387142,128813200
2015-11-03,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000
2015-11-04,27.447633743286133,27.857098374732264,27.362141731521618,27.701861208390525,179544400
2015-11-05,27.32110595703125,27.72102718598081,27.153908137397007,27.53123362212002,158210800
2015-11-06,27.352733612060547,27.522191324126965,27.253319593174417,27.36403148239017,132169200
2015-11-09,27.242023468017578,27.52219308724792,27.12453353860263,27.330141346032065,135485600
2015-11-10,26.383445739746094,26.677173246499372,26.223025915656237,26.412819524709622,236511600
2015-11-11,26.234315872192383,26.530301485518486,26.030966253802514,26.2930617005746,180872000
2015-11-12,26.146196365356445,26.39473400623591,26.1303803806772,26.26820612880194,130102400
2015-11-13,25.38250732421875,26.112306029374714,25.366691338599303,26.028706263207265,183249600
2015-11-16,25.798248291015625,25.811804359585597,25.079747351979357,25.16560532594484,152426800
2015-11-17,25.68753433227539,25.994817836718326,25.603934560512165,25.965444058735248,110467600
2015-11-18,26.500930786132812,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.837581634521484,27.056747211333587,26.381176302252673,26.58000605784681,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.604860305786133,27.05222941590253,26.512222597461033,26.94829383745531,129930000
2015-11-24,26.860179901123047,26.966373690099353,26.46252032700792,26.50996828560757,171212800
2015-11-25,26.66812515258789,26.93925853046697,26.643271216520315,26.93473869273849,85553200
2015-11-27,26.618419647216797,26.75398721011677,26.570971689727074,26.726873352774142,52185600
2015-11-30,26.729135513305664,26.9799331123637,26.604865811497337,26.659091806916738,156721200
2015-12-01,26.512229919433594,26.844367396521143,26.4037779210867,26.83081132768114,139409600
2015-12-02,26.27272605895996,26.686203331916857,26.227538020699246,26.512225764605457,133546400
2015-12-03,26.02871322631836,26.387964601227406,25.80728936841156,26.33373859657054,166278000
2015-12-04,26.894073486328125,26.943781367176232,26.008374755730276,26.049044683350242,231108000
2015-12-07,26.724609375,27.08160068530184,26.61841560463565,26.882770933091997,128336800
2015-12-08,26.713321685791016,26.796919743026645,26.40377822777912,26.55290015819158,137238000
2015-12-09,26.123600006103516,26.59130319548043,26.001590253594813,26.580005325802393,185445600
2015-12-10,26.247880935668945,26.42185856140772,26.09875898027802,26.218508873316697,116850800
2015-12-11,25.572303771972656,26.07163905887433,25.497741949687065,26.026451015932764,187544800
2015-12-14,25.414140701293945,25.459328738551797,24.80635177444103,25.34635692159404,257274800
2015-12-15,24.964515686035156,25.486446737400176,24.932883710051023,25.292135042747123,213292400
2015-12-16,25.15656089782715,25.303424590186445,24.58266564109696,25.095556881149292,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956811904907227,24.745354990198482,23.90710401163256,24.607530909501097,385813200
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174742,24.239234278344792,190362400
2015-12-22,24.227935791015625,24.33864768516363,24.051698314612207,24.266345793746737,131157600
2015-12-23,24.53974151611328,24.593967512874414,24.221160122038235,24.23697610958579,130629600
2015-12-24,24.408693313598633,24.62785893960525,24.390617407083724,24.62785893960525,54281600
2015-12-28,24.13530158996582,24.331873193905576,23.990697786083693,24.309277448950674,106816800
2015-12-29,24.569116592407227,24.725018291551955,24.144343071899176,24.166937096342892,123724800
2015-12-30,24.248266220092773,24.560067756423653,24.21663425512353,24.532955628628763,100855200
2015-12-31,23.78282928466797,24.182748790103684,23.683413526199157,24.17823067554295,163649200
2016-01-04,23.803157806396484,23.80767764371102,23.046247094620064,23.184072827894877,270597600
2016-01-05,23.2066707611084,23.91613364374091,23.138888704262126,23.89353962479215,223164000
2016-01-06,22.75252342224121,23.12985060390474,22.564991514734768,22.720891451152745,273829600
2016-01-07,21.792264938354492,22.623737661641886,21.787746823710957,22.296120049866783,324377600
2016-01-08,21.90749168395996,22.393270778364226,21.86230365258822,22.26674291147303,283192000
2016-01-11,22.26222801208496,22.381977873213682,21.993354511488814,22.361643771729913,198957600
2016-01-12,22.585329055786133,22.750268693432997,22.332271524707494,22.71863671752484,196616800
2016-01-13,22.00465202331543,22.863238586263442,21.984317922164728,22.66666698940705,249758400
2016-01-14,22.48590850830078,22.702815902427748,21.6318418927481,22.13343700951727,252680400
2016-01-15,21.945905685424805,22.07695341364094,21.545986191028987,21.73577802597935,319335600
2016-01-19,21.839710235595703,22.289337538177914,21.57761481977865,22.235111554282746,212350800
2016-01-20,21.86908721923828,22.18540869032942,21.10765645886051,21.487241879407215,289337600
2016-01-21,21.758373260498047,22.115362902239465,21.4510897716426,21.930089186060137,208646000
2016-01-22,22.91519546508789,22.92423341435471,22.22606864066562,22.284812725181084,263202000
2016-01-25,22.46783447265625,22.94005581834511,22.415866680773057,22.93779589944244,207178000
2016-01-26,22.59210205078125,22.793191734406058,22.158290714679175,22.578545985219627,300308000
2016-01-27,21.107654571533203,21.832933453764117,21.089578666501193,21.6996275327327,533478800
2016-01-28,21.259035110473633,21.35619093937194,20.874931632771354,21.191253056427215,222715200
2016-01-29,21.993350982666016,21.993350982666016,21.317780046470006,21.41719579016375,257666000
2016-02-01,21.787742614746094,21.851006550414006,21.555020969762147,21.796780566100505,163774000
2016-02-02,21.347150802612305,21.699622245793766,21.301961051042397,21.559536601646197,149428800
2016-02-03,21.769664764404297,21.880376641918254,21.256773568571514,21.464641259687095,183857200
2016-02-04,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800
2016-02-05,21.358495712280273,22.017288228421666,21.28353102399175,21.926419996338822,185672400
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953993,21.15631109367253,216085600
2016-02-09,21.578847885131836,21.794660125704805,21.338048573731598,21.41982979895567,177324800
2016-02-10,21.415285110473633,21.887798463910986,21.376666680582236,21.790115431548138,169374400
2016-02-11,21.285795211791992,21.51750922210033,21.03363676519184,21.30624138125066,200298800
2016-02-12,21.35167694091797,21.46753395868016,21.1290516334015,21.397111915122284,161405600
2016-02-16,21.953678131103516,22.001383556780834,21.492523949722276,21.58566261894929,196231600
2016-02-17,22.289894104003906,22.310338547391368,21.842369467180955,21.960496961921486,179452800
2016-02-18,21.867351531982422,22.464807102233163,21.828731373325958,22.453447926187096,156084000
2016-02-19,21.817378997802734,21.980941465120672,21.762858753085865,21.808292001488702,141496800
2016-02-22,22.008195877075195,22.0127402408157,21.790113213038563,21.878709241141976,137123200
2016-02-23,21.510696411132812,21.921872955477017,21.478892796275638,21.89915633531718,127770400
2016-02-24,21.83100700378418,21.894614240089467,21.199475538799973,21.349408367091467,145022800
2016-02-25,21.980934143066406,21.980934143066406,21.637907512438176,21.81964391184609,110330800
2016-02-26,22.0150146484375,22.26717140018661,21.940048237642483,22.08089233083262,115964400
2016-02-29,21.96503448486328,22.31487596135696,21.955947490688093,22.00365291023265,140865200
2016-03-01,22.83736801147461,22.89188825024339,22.13087015693434,22.183119946747812,201628400
2016-03-02,22.887351989746094,22.91915561564419,22.635193432148583,22.83283173580187,132678400
2016-03-03,23.057723999023438,23.105429426903417,22.819195126456304,22.848728295977644,147822800
2016-03-04,23.400753021240234,23.5688581264456,23.028194824208125,23.255364541089527,184220400
2016-03-07,23.14177131652832,23.359853957914016,22.93504611698036,23.25989876400803,143315600
2016-03-08,22.950944900512695,23.1167794746452,22.807828673398248,22.89415249930063,126247600
2016-03-09,22.971399307250977,23.07589715499009,22.778303687323117,23.01456036910305,108806800
2016-03-10,22.98275375366211,23.225825217018002,22.751041466408626,23.03727571915335,134054400
2016-03-11,23.23036766052246,23.234910290687772,23.05771825040514,23.225823297190356,109632800
2016-03-14,23.2894344329834,23.378032201182982,23.121329357943154,23.150862525065378,100304400
2016-03-15,23.757404327392578,23.89370578174272,23.591569706935772,23.616558509102784,160270800
2016-03-16,24.073171615600586,24.15040847599913,23.759676343432734,23.76422070767214,153214000
2016-03-17,24.03455352783203,24.186756801845057,23.84373008990236,23.970944559744034,137682800
2016-03-18,24.06181526184082,24.19357410957142,23.895982344151744,24.15722612405925,176820800
2016-03-21,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
2016-03-22,24.243549346923828,24.37303599957692,23.900522633234456,23.90960962872187,129777600
2016-03-23,24.10951805114746,24.323058109714424,24.05726999415798,24.189028827451093,102814000
2016-03-24,24.005014419555664,24.13677322109909,23.827822385215686,23.959581186759113,104532000
2016-03-28,23.895980834960938,24.12315053056268,23.86644766530568,24.079987733784833,77645600
2016-03-29,24.461633682250977,24.486622488228114,23.82555782074309,23.82783000305936,124760400
2016-03-30,24.888715744018555,25.084081855808353,24.67063300524175,24.68199218531902,182404400
2016-03-31,24.75922203063965,24.965947263784653,24.734233228101964,24.925056653556357,103553600
2016-04-01,24.98638916015625,24.988661341928605,24.579755281248477,24.71151409337506,103496000
2016-04-04,25.243093490600586,25.48616495985676,25.049997891174083,25.084073687141522,149424800
2016-04-05,24.945499420166016,25.154496821306928,24.856903392803854,24.877349563131162,106314800
2016-04-06,25.206745147705078,25.21128951145732,24.806926062688646,25.040912267254328,105616400
2016-04-07,24.656993865966797,25.08407218137641,24.56158302951894,24.97730216923229,127207600
2016-04-08,24.68425941467285,24.936416176747063,24.572945018388747,24.741051837327813,94326800
2016-04-11,24.766033172607422,25.12723379828058,24.72287211994007,24.754675730607296,117630000
2016-04-12,25.088613510131836,25.102243132785176,24.684251861860606,24.83872554037621,108929200
2016-04-13,25.452085494995117,25.52023534393928,25.17039563972576,25.17039563972576,133029200
2016-04-14,25.46571159362793,25.53159098503945,25.290791765730543,25.356671157142063,101895600
